"year","month","year.met","tmin","tmax","rads","relh","prec","wspd","es","ea","VPD","RET","prec.days","prec.max","prec.gt.12","prec.gt.25","prec.gt.50","prec.gt.76","prec.gt.101","aet","srunoff","drainage"
1975,1,1997,-13.5322580991253,-4.52580646930202,75.3980641826507,81.7826774351059,31.7000002861023,3.71612902225987,0.372575542484429,0.2229031034816,0.149672439002829,10.4092748707291,10,15,1,0,0,0,0,0.0265859309442457,0.0215563035037901,0.594830955580078
1975,2,1997,-8.39285720671926,-0.414285681077412,113.907499790192,84.7107137952532,64.0000005364418,3.44999998807907,0.486716031038919,0.308055258316434,0.178660772722485,15.910104302914,10,28.7000007629395,2,1,0,0,0,0.0958599259889897,0.0955638257304789,0.615958023553851
1975,3,1997,-3.47419356146166,5.78064513591028,135.877418395012,81.251290229059,39.2999991774559,3.84838704524502,0.75128043985348,0.411843595530541,0.339436844322938,36.0502842279616,11,12.6999998092651,0,0,0,0,0,0.0268171647310519,0.0973099532598292,0.7246346152873
1975,4,1997,0.259999998410543,12.2533334175746,199.898668670654,70.4043328603109,63.599999666214,3.79333335161209,1.09882550290747,0.470883013451156,0.627942489456315,68.1601607789759,11,31.5,1,1,0,0,0,0.485545203945524,0.104316741098653,0.738869769807948
1975,5,1997,4.5129032211919,16.9483871152324,222.091289643318,67.5158066288117,49.2999998927116,4.287096769579,1.41916011512733,0.598855467429703,0.820304647697623,98.1513916432225,12,11.8999996185303,0,0,0,0,0,1.64556929138291,0.0585653898288212,0.719218643792117
1975,6,1997,13.1833333015442,26.0300001144409,268.891997909546,76.3943331400553,132.999997735023,2.86541001001994,2.49892485462595,1.22377539964343,1.27514945498252,127.9705893218,11,35.2999992370605,3,3,0,0,0,2.50409681709577,0.288265328681722,0.675343808381815
1975,7,1997,15.1096774070494,26.3419355577038,249.883871509183,80.629032504174,158.50000089407,2.93548386712228,2.63008738563558,1.4407119124767,1.18937547315888,122.739728834958,18,39.9000015258789,4,1,0,0,0,3.67297543268866,0.30073808770785,0.693519614377998
1975,8,1997,13.4677419047202,23.6032256464804,180.890320439493,83.8182254914314,59.3999997973442,2.59677417816654,2.26410409392876,1.31605562008062,0.948048473848147,87.3831780345943,11,21.6000003814697,1,0,0,0,0,2.5178228910135,0.0671759228649977,0.655139982187266
1975,9,1997,9.41999995311101,21.843333307902,167.492999521891,80.8313336690267,35.0999998450279,2.76666664481163,1.94204288762762,0.985661148037131,0.956381739590487,71.2537835124833,10,15.5,1,0,0,0,0,1.96655760906838,0.0352648944651499,0.604416782529616
1975,10,1997,4.36451615825776,15.7999999292435,122.329677212623,75.9190324352634,31.4999997019768,3.62258063208672,1.47115604448508,0.685709604231017,0.785446440254062,52.5563033554225,9,9.69999980926514,0,0,0,0,0,1.06197809131679,0.0291628777463003,0.599009131840125
1975,11,1997,-2.53666668732961,3.94666663010915,57.0130002975464,81.8446662902832,31.6999998688698,3.22874330878258,0.681871461093046,0.440274740662418,0.241596720430628,18.0199566421996,12,7.59999990463257,0,0,0,0,0,0.0541989223529948,0.0315714293792412,0.659859865013884
1975,12,1997,-5.26451611134314,0.664516114419506,52.9096774901113,84.2612900272492,31.7999996542931,3.21935483717149,0.542600723862145,0.364006832166206,0.178593891695939,12.5666699860831,10,10.8999996185303,0,0,0,0,0,0.045254147993167,0.0174637860942157,0.726894046637521
1976,1,1988,-14.9677418739565,-5.34193545003091,73.8951609211583,82.8030004193706,46.3000004887581,5.21290322273008,0.361817323629361,0.221657375881154,0.140159947748207,10.5376857461097,9,25.7000007629395,1,1,0,0,0,0.0191582811044477,0.0284162228441578,0.743905943199906
1976,2,1988,-13.313793207037,-2.95172413053184,116.058274893925,78.4715862931876,11.7999999523163,5.40689656652253,0.395520972953965,0.191669223402935,0.20385174955103,18.8378246532054,10,3.29999995231628,0,0,0,0,0,0.124816558233905,0.0939013039491869,0.771310203733879
1976,3,1988,-4.55806448767262,7.39999999538545,139.088709000618,77.9421933081842,30.6000006198883,5.40967736705657,0.773824812143436,0.355689439421761,0.418135372721675,40.6384351326507,8,19.6000003814697,1,0,0,0,0,0.127397786691051,0.0441072292187212,0.817800439563382
1976,4,1988,0.503333306312561,15.0300000985463,180.597333971659,64.5943335215251,67.2999997735023,5.13666663964589,1.22898267193272,0.435175677882656,0.793806994050065,81.032457201897,11,16,2,0,0,0,0,0.774966400030382,0.0846201961349451,0.81761212723193
1976,5,1988,7.19032259910337,24.5193550971247,237.258709815241,60.0849996997464,23.3999996781349,4.45483871813743,2.1116076217557,0.664758653476417,1.44684896827929,133.48393765181,5,14.1999998092651,1,0,0,0,0,1.54875603036301,0.0250155366435791,0.773930969069133
1976,6,1988,12.1666668574015,29.4666664759318,274.599999491374,52.828999710083,52.2999999523163,4.54999999602636,2.87264008317355,0.788167752978433,2.08447233019512,179.882135368014,3,47.5,1,1,0,0,0,1.62833626666124,0.156162556170928,0.682680105584634
1976,7,1988,15.8999999569308,30.9193547771823,236.945161388766,66.3374193253056,62,3.46774192010203,3.20424942301885,1.23041964421091,1.97382977880794,153.35853175395,6,29.5,2,1,0,0,0,3.72504551794998,0.0784183749965029,0.611921617443022
1976,8,1988,17.0516129924405,30.1032258925899,200.493549593033,68.7854833295268,74.8999989628792,4.22258065592858,3.23572189061461,1.39927779425919,1.83644409635541,139.165226658262,9,28.3999996185303,3,1,0,0,0,2.962177602941,0.0877389872957265,0.542443617819008
1976,9,1988,10.2466666618983,24.1866666793823,150.796333312988,70.9283330281576,84.4999986886978,4.37333330710729,2.19817498070993,0.921244350284888,1.27693063042504,88.8013258959771,11,34.7999992370605,2,1,0,0,0,1.62699134480999,0.139310704954112,0.503408036914809
1976,10,1988,0.283870939285524,12.4935484547769,104.748064071901,70.9729026056105,40.5999992489815,4.53870972510307,1.09857989061046,0.477960293910188,0.620619596700271,49.470102489167,9,10.8999996185303,0,0,0,0,0,0.653239448702243,0.0403640868652856,0.482472191321851
1976,11,1988,-0.623333323001862,8.19000008503596,60.5409999211629,79.5983339945475,91.0999997258186,5.32666665712992,0.869851403377719,0.476981247486241,0.392870155891478,27.3611685197976,13,26.7000007629395,2,1,0,0,0,0.06290088719994,0.129752731295914,0.525797315318772
1976,12,1988,-8.98387110233307,0.767741945482069,114.859352665563,76.4991292645854,39.6999995112419,5.16129027643511,0.520741194263404,0.257784699419918,0.262956494843486,18.0254789144376,9,17.2999992370605,1,0,0,0,0,0.0400780488010568,0.0148794880149433,0.545842827030981
1977,1,2011,-12.3032257941461,-4.55161287323121,86.6896773307554,85.5580641223538,30.4121804854736,2.88064516215555,0.35135990019652,0.221762817339399,0.129597082857122,8.9962449496973,13,7.85565602974814,0,0,0,0,0,0.0774937392496522,0.0055162349635372,0.500768035849822
1977,2,2011,-9.70714288098472,-1.35357142771993,123.270715441023,85.2110710144043,52.5440158140078,3.55357140302658,0.464474298733831,0.288866704071247,0.175607594662584,15.2017104790951,11,23.5197087603342,1,0,0,0,0,0.0669483855352323,0.213773500807152,0.532224254607148
1977,3,2011,-4.54838710061965,5.25161289784216,172.726451258506,80.0629037426364,76.911271401346,3.42258061516669,0.691520450107906,0.377077642526548,0.314442807581358,36.7090188450501,8,38.471780149778,2,1,0,0,0,0.0461780642739169,0.240525972522421,0.674710044297516
1977,4,2011,3.09666668574015,12.1300000349681,158.099000167847,78.8263337453206,108.269278921983,4.17666668097178,1.14491092506823,0.61798816516832,0.526922759899909,58.2078727091175,22,26.2078235335612,3,1,0,0,0,0.478386830743474,0.1955314357783,0.777538947473392
1977,5,2011,7.53548386020045,19.7290321780789,212.91516119434,74.5390318593671,81.1558318984355,3.98387094851463,1.77864613187966,0.844896815691738,0.93374931618792,97.2849733903645,21,28.9613876563489,2,1,0,0,0,1.68717161179107,0.127297351302212,0.800650120586962
1977,6,2011,14.3233332951864,25.9433334350586,234.648998006185,76.3396666208903,76.3516736294436,3.26999998092651,2.57230868005102,1.27214449585647,1.30016418419455,121.279561471801,13,23.5590019069734,3,0,0,0,0,2.40926663180576,0.10021741532192,0.72248862640623
1977,7,2011,18.9354838709677,30.6516130508915,261.719354198825,78.7977422898816,51.9250175135945,2.37096773809002,3.3411617204117,1.77126847556784,1.56989324484386,144.315910982764,17,22.3886335422586,1,0,0,0,0,3.50498431874979,0.0539112597214899,0.623747359748948
1977,8,2011,15.4774194840462,28.0516129155313,231.532580467962,80.7709682833764,65.2755928002743,1.96451610711313,2.81308803804215,1.46284951809451,1.35023851994764,114.37353741295,12,18.1089710586901,2,0,0,0,0,2.8521016642854,0.0646126845233056,0.555458544796389
1977,9,2011,8.87666671276093,21.1166666984558,171.239000701904,81.4940002441406,79.8578474646816,2.89666666388512,1.90442439038194,0.979620308606469,0.924804081775473,69.9033579278015,20,27.0106489885968,2,1,0,0,0,1.3827075449081,0.104881801056356,0.559646601649136
1977,10,2011,4.91935482717329,17.6580645038236,135.474838133781,75.1470965723838,55.9716109114029,2.63870966626752,1.53273972415085,0.67523281631605,0.857506907834796,53.4690191060046,12,18.2768572776964,2,0,0,0,0,1.17979008888531,0.0702631660021525,0.695139506180019
1977,11,2011,-0.296666661898295,9.28000002304713,72.5923329353332,82.2313329060872,87.2297931290882,3.75333329439163,0.920127369007224,0.514636840422277,0.405490528584947,22.9830657615324,10,25.1833027772526,3,0,0,0,0,0.112003484426105,0.152308720189172,0.917110567044064
1977,12,2011,-4.96774194317479,3.66129029181696,55.5690324844853,86.3383869048088,58.5922047514371,3.01935483563331,0.629972519826228,0.384433048468715,0.245539471357513,11.7866126378727,13,21.6819402313968,2,0,0,0,0,0.0884490356750024,0.0705953685775342,1.02383742007943
1978,1,2011,-12.3032257941461,-4.55161287323121,86.6896773307554,85.5580641223538,30.4121804854736,2.88064516215555,0.35135990019652,0.221762817339399,0.129597082857122,8.9962449496973,13,7.85565602974814,0,0,0,0,0,0.0587675659854368,0.00433778660628103,0.967725336317937
1978,2,2011,-9.70714288098472,-1.35357142771993,123.270715441023,85.2110710144043,52.5440158140078,3.55357140302658,0.464474298733831,0.288866704071247,0.175607594662584,15.2017104790951,11,23.5197087603342,1,0,0,0,0,0.0653508299940111,0.133803407485421,0.897115857257691
1978,3,2011,-4.54838710061965,5.25161289784216,172.726451258506,80.0629037426364,76.911271401346,3.42258061516669,0.691520450107906,0.377077642526548,0.314442807581358,36.7090188450501,8,38.471780149778,2,1,0,0,0,0.0483793950704404,0.230456406423196,0.958328087673915
1978,4,2011,3.09666668574015,12.1300000349681,158.099000167847,78.8263337453206,108.269278921983,4.17666668097178,1.14491092506823,0.61798816516832,0.526922759899909,58.2078727091175,22,26.2078235335612,3,1,0,0,0,0.481622762988864,0.196112451995777,1.03485372360494
1978,5,2011,7.53548386020045,19.7290321780789,212.91516119434,74.5390318593671,81.1558318984355,3.98387094851463,1.77864613187966,0.844896815691738,0.93374931618792,97.2849733903645,21,28.9613876563489,2,1,0,0,0,1.66000321618206,0.128401608799645,1.03331554632159
1978,6,2011,14.3233332951864,25.9433334350586,234.648998006185,76.3396666208903,76.3516736294436,3.26999998092651,2.57230868005102,1.27214449585647,1.30016418419455,121.279561471801,13,23.5590019069734,3,0,0,0,0,2.36640093254076,0.101488723775595,0.931022296684819
1978,7,2011,18.9354838709677,30.6516130508915,261.719354198825,78.7977422898816,51.9250175135945,2.37096773809002,3.3411617204117,1.77126847556784,1.56989324484386,144.315910982764,17,22.3886335422586,1,0,0,0,0,3.49566574365936,0.0540747062220422,0.809307953475842
1978,8,2011,15.4774194840462,28.0516129155313,231.532580467962,80.7709682833764,65.2755928002743,1.96451610711313,2.81308803804215,1.46284951809451,1.35023851994764,114.37353741295,12,18.1089710586901,2,0,0,0,0,2.81414797706494,0.0647476945597405,0.741901991078019
1978,9,2011,8.87666671276093,21.1166666984558,171.239000701904,81.4940002441406,79.8578474646816,2.89666666388512,1.90442439038194,0.979620308606469,0.924804081775473,69.9033579278015,20,27.0106489885968,2,1,0,0,0,1.3068516591571,0.105489209243977,0.883107081682329
1978,10,2011,4.91935482717329,17.6580645038236,135.474838133781,75.1470965723838,55.9716109114029,2.63870966626752,1.53273972415085,0.67523281631605,0.857506907834796,53.4690191060046,12,18.2768572776964,2,0,0,0,0,1.15807074889483,0.0709036687374633,1.11198236564
1978,11,2011,-0.296666661898295,9.28000002304713,72.5923329353332,82.2313329060872,87.2297931290882,3.75333329439163,0.920127369007224,0.514636840422277,0.405490528584947,22.9830657615324,10,25.1833027772526,3,0,0,0,0,0.108600988917922,0.153258453335426,1.22500482009822
1978,12,2011,-4.96774194317479,3.66129029181696,55.5690324844853,86.3383869048088,58.5922047514371,3.01935483563331,0.629972519826228,0.384433048468715,0.245539471357513,11.7866126378727,13,21.6819402313968,2,0,0,0,0,0.0956263036458173,0.0706280758784199,1.19280485216446
1979,1,1990,-7.03870966742116,3.24838705601231,68.9680644004576,85.241935483871,40.5999997854233,5.32258064516129,0.583155227077836,0.322760679942929,0.260394547134907,16.2292497126725,10,14.1999998092651,1,0,0,0,0,0.012515312268823,0.0459011842147897,1.1021912388277
1979,2,1990,-9.00357140813555,2.06071427890233,97.2617865971157,78.1107139587402,25.1999996304512,5.16428570236479,0.541685462213911,0.261977766219549,0.279707695994362,21.7534452599178,9,5.59999990463257,0,0,0,0,0,0.0612870899647561,0.0236262154215264,1.00119095331626
1979,3,1990,-1.88064519436129,8.22580640931283,126.490000078755,74.9099998474121,106.199997544289,5.28709677726992,0.885273570805535,0.456459053533367,0.428814517272167,43.7900685995616,10,40.0999984741211,4,1,0,0,0,0.0333754697551188,0.376099455742072,1.0306440878041
1979,4,1990,2.84333339929581,15.4833332618078,174.729333750407,71.6733339945475,48.2999994754791,5.11666665077209,1.39944694369201,0.619847553211195,0.779599390480813,75.0152933234304,16,10.8999996185303,0,0,0,0,0,0.603321525681778,0.0514140448507828,0.996370153163621
1979,5,1990,6.00967734859836,17.9322580522107,178.133872247511,79.9709679388231,136.000001013279,4.5161290091853,1.54858504865671,0.786293112569965,0.762291936086748,78.635039813407,12,39.9000015258789,5,1,0,0,0,1.42959071524643,0.364929816955305,0.999913428999973
1979,6,1990,13.4966667254766,26.0099999109904,211.121666208903,81.9773328145345,124.099998831749,4.82666662136714,2.51750454443781,1.3221331199778,1.19537142446001,105.993071040054,14,50.7999992370605,2,2,0,0,0,2.23294874533838,0.348974619607322,0.947120716986467
1979,7,1990,15.767742003164,27.1290321965371,214.545159124559,83.3838710169638,66.2000001072884,3.93225807528342,2.73243813698735,1.5339024260433,1.19853571094405,111.686565486766,10,20.6000003814697,2,0,0,0,0,3.01202920562512,0.0826510746017616,0.894878487998052
1979,8,1990,15.3225807374524,26.7451613026281,190.950644831504,85.3999998031124,153.200000584126,3.78387093544006,2.67881656782231,1.55035631810219,1.12846024972012,95.2117637531507,12,42.4000015258789,3,3,0,0,0,2.38473375049567,0.427451361574837,0.903666464717965
1979,9,1990,11.4699999809265,23.7800000826518,148.39366645813,85.0389996846517,41.6999996304512,3.97000000079473,2.25627425230536,1.21021753860293,1.04605671370244,69.4715057380404,4,15.6999998092651,2,0,0,0,0,1.60332736352811,0.0474640838801861,1.06458771197506
1979,10,1990,2.65483872352108,15.4387097051067,103.257096936626,80.2348384241904,57.1999995708466,4.95483869121921,1.31100623605745,0.61982579677078,0.691180439286665,45.6252877838414,8,21.1000003814697,1,0,0,0,0,0.710883538321408,0.0644749466466455,1.26079977536035
1979,11,1990,-0.816666694482168,10.8233332395554,63.3906672159831,80.4580005645752,41.9999999403954,4.94333334763845,1.00407740680448,0.498716831595504,0.50536057520898,28.2912371871039,11,11.8999996185303,0,0,0,0,0,0.159238842067859,0.0447562989350912,1.29085999947315
1979,12,1990,-11.0225805813266,-0.854838705831958,59.5354837602185,85.2103222262475,87.8999987244606,4.92903224883541,0.46256995733739,0.260795793550581,0.201774163786809,11.0465766198955,10,55.5999984741211,1,1,1,0,0,0.0264327636651127,0.0501478030076646,1.28791971156611
1980,1,2012,-8.66774197932213,1.47419358837989,83.3580647130166,83.7800005020634,33.364221428569,3.19032259525791,0.542300668689102,0.294274146469781,0.24802652221932,12.8753355523085,13,7.15232390952777,0,0,0,0,0,0.00422398071456521,0.0989837778199996,1.22132476404827
1980,2,2012,-6.00344823146689,3.30689653034868,111.841724856146,82.903448170629,29.3000568264947,3.09655172660433,0.600106984961562,0.344412290897443,0.255694694064119,20.3588048953387,9,8.1359242105438,0,0,0,0,0,0.0144767827877897,0.0506872744245534,1.1792529911148
1980,3,2012,4.69677420969932,15.4677419970112,154.087096921859,78.2654834870369,74.5095517340628,3.83225807835979,1.49533871375509,0.74327025374608,0.752068460009012,63.517998411145,14,20.5079045364689,1,0,0,0,0,0.588260427987541,0.104865232137352,1.16125697579278
1980,4,2012,2.56333332459132,15.0933332443237,205.596333440145,70.5686664581299,57.6571300731535,3.81333333651225,1.26135232803956,0.555140565124728,0.70621176291483,75.2175933720406,11,17.3914165745131,2,0,0,0,0,1.34994810071691,0.0680493018320226,1.05586791930282
1980,5,2012,10.8741935068561,24.0129031827373,241.535804748535,67.3493552669402,75.5035863930894,3.40967737474749,2.23062780186033,0.920623413784433,1.31000438807589,129.365660902044,17,15.4618688618321,2,0,0,0,0,1.99646674844519,0.0849444091025179,0.993070354649229
1980,6,2012,14.7666666348775,29.236666615804,287.796666463216,61.0283330281576,7.37380570057518,3.01666664481163,2.95905329276042,1.07644974719866,1.88260354556176,162.805070651302,9,4.07783394425446,0,0,0,0,0,3.2053195548794,0.00614018462693614,0.93104065801862
1980,7,2012,19.767742003164,32.925806660806,267.058063384025,69.8687101794827,4.85416438795443,2.374193543388,3.73030162203376,1.64610077094471,2.08420085108905,161.314888847713,3,4.48010906602975,0,0,0,0,0,1.82132003223344,0.00370402901584434,0.917075451872038
1980,8,2012,14.8741936529836,28.1354837725239,230.456129135624,77.5267741295599,47.4206173713304,2.1419354657973,2.81446188426845,1.34701342943835,1.46744845483011,117.988927021321,13,14.9806538336302,1,0,0,0,0,1.76564581582905,0.0455604854784187,0.969960146422029
1980,9,2012,8.36000003417333,23.4633334477743,191.809333292643,72.5919998168945,32.9693502645026,2.47333332300186,2.09514437878601,0.85693372159483,1.23821065719118,84.710946687737,11,8.39540367117268,0,0,0,0,0,0.97225045323602,0.0313618193761694,1.00640665348974
1980,10,2012,3.3806451635976,15.0580645222818,111.035806901993,77.7870962081417,107.715211804948,3.13548385183657,1.30147784761667,0.661743922725193,0.639733924891475,41.9172817577564,12,42.6724802015373,3,1,0,0,0,0.569399846149573,0.244560143245118,1.01611232461614
1980,11,2012,-1.76333332459132,8.53999999761581,79.7976661046346,81.9646667480469,24.0632724078134,2.9233333269755,0.863469032287908,0.462217803053602,0.401251229234306,20.6248341942908,4,21.4593018391093,1,0,0,0,0,0.251219549218128,0.0343732448927627,0.975666191858603
1980,12,2012,-5.05483873813383,2.67096770963361,56.2535486067495,91.6099998720231,20.3000563973607,3.02258063516309,0.631007679043007,0.422416503481921,0.208591175561087,9.30463979760384,7,11.3994715367817,0,0,0,0,0,0.0414727113971983,0.0205425183328307,0.87650876939333
1981,1,1986,-12.5387095174482,-2.78064516667397,74.1990324451077,84.8316123716293,25.9999997615814,4.98387094082371,0.406137076723262,0.243400461992267,0.162736614730994,11.0371328564711,10,8.39999961853027,0,0,0,0,0,0.0276942953392531,0.0120896969204517,0.784605673390924
1981,2,1986,-10.8357143572399,-3.14642856376512,97.038572038923,85.7150001525879,69.1999995112419,4.17499996508871,0.407701467322521,0.281024121300288,0.126677346022233,12.5264364123747,12,37.2999992370605,1,1,0,0,0,0.109982567073411,0.0408052734178437,0.734241194975457
1981,3,1986,-3.40322586797899,7.96451611288132,150.524193179223,77.4083874610163,39.4999991059303,5.42580640700556,0.894170392671504,0.400562441791388,0.493607950880115,48.8245048653424,7,16.7999992370605,2,0,0,0,0,0.163248380693754,0.142172266308463,0.806303088765404
1981,4,1986,3.15666670004527,16.6066666285197,179.748666508992,68.8483334859212,57.6999993920326,5.60333334604899,1.41737626135605,0.579334008799246,0.838042252556801,83.1507421654928,13,15.1999998092651,1,0,0,0,0,0.93820654247028,0.0624161926331898,0.756991916138348
1981,5,1986,8.28064509745567,21.0580645222818,205.878062586631,76.3422584533691,50.0999998450279,4.29999998692543,1.85296209559878,0.882384048787819,0.970578046810961,98.4376892119272,11,25.3999996185303,1,0,0,0,0,1.55550757205855,0.071523501746299,0.673598417778532
1981,6,1986,12.2766667286555,25.3833331425985,228.377998606364,80.2604333241781,82.2999984025955,4.5,2.40419193624982,1.19112744614367,1.21306449010616,111.834638631102,11,27.3999996185303,3,1,0,0,0,2.37497917611627,0.106017774014112,0.597841347799669
1981,7,1986,17.3258063100999,28.4225806574668,258.178389764601,84.731935070407,109.700001060963,4.02903220730443,2.98012073415404,1.70691755752449,1.27320317662955,131.330694790746,10,26.7000007629395,4,2,0,0,0,3.68791069798028,0.163880782173119,0.536640253424794
1981,8,1986,12.0290323072864,24.3709677419355,232.063868861045,82.9358062744141,111.30000191927,3.66774194086752,2.26429225613625,1.19521966956562,1.06907258657063,103.021075386665,8,57.9000015258789,2,2,1,0,0,2.92123132380279,0.331805176694939,0.462359073405104
1981,9,1986,11.6133333126704,21.3066667556763,125.889333025614,86.9799995422363,173.199997723103,3.82000000476837,2.0169731523349,1.2455784677793,0.7713946845556,56.6633702705658,14,38.5999984741211,6,3,0,0,0,1.30133586172662,0.457376687208543,0.482669615723655
1981,10,1986,4.51290317504637,15.0999999661599,99.0209683449038,84.7293553506174,47.1000003218651,4.09677420893023,1.31991806571273,0.743034812301634,0.576883253411097,37.770790575268,13,24.6000003814697,1,0,0,0,0,0.869039408948891,0.0996495998324287,0.614345924436154
1981,11,1986,-5.56999997297923,4.61999996900559,91.1676658630371,82.4432997385661,26.3000001311302,4.99999998410543,0.664480972178099,0.355133969120312,0.309347003057787,19.9746909776097,9,7.90000009536743,0,0,0,0,0,0.0457577002873019,0.0243745796727628,0.531728256256481
1981,12,1986,-7.02580648468387,-0.196774190472018,54.0296774218159,86.9625810192477,17.6999996900558,4.35483867891373,0.501784060124611,0.342925477985034,0.158858582139576,11.316431690866,7,3.79999995231628,0,0,0,0,0,0.0276725364750058,0.0110275780545677,0.523804362590018
1982,1,2005,-10.7967742104684,-3.0677419324075,70.6361293792725,81.2458061710481,55.8399358672973,3.53548386789137,0.410367168030433,0.25622707673981,0.154140091290624,12.2975010276128,13,14.8203540882931,1,0,0,0,0,0.0849807619811198,0.0348950232717147,0.504494842271317
1982,2,2005,-5.29999996083123,2.2035713834422,105.934642996107,82.6517859867641,43.5876950550104,2.96428572067193,0.585268156058355,0.362022293868721,0.223245862189634,18.7492587612071,16,7.88157222539962,0,0,0,0,0,0.0346492101409106,0.1318595197886,0.568130459276866
1982,3,2005,-5.13870963742656,5.36129028566422,177.780645801175,73.4599999458559,72.5924346575871,3.45806453497179,0.721072963518507,0.331594357607204,0.389478605911303,43.2892360199268,12,40.2685775922372,1,1,0,0,0,0.0994529303263973,0.19271891410948,0.631495380723799
1982,4,2005,3.41666666269302,17.5933334986369,217.358333651225,61.1486670176188,42.6978369357436,3.67666664123535,1.4612849321187,0.496024079676495,0.965260852442206,94.6098022131014,15,20.1876859306255,1,0,0,0,0,1.42470630757424,0.0609098437626965,0.690860147440526
1982,5,2005,7.44516117726603,19.096774331985,222.953872680664,67.2577416204637,86.2299334787778,3.43225805990158,1.68905694862422,0.723189201350221,0.965867747274001,105.250802156895,21,24.2523211329285,2,0,0,0,0,1.81437979629946,0.121622975210886,0.653934549094397
1982,6,2005,16.2366665522257,28.5099999745687,253.873333740234,73.0713335673014,36.6110081106208,3.14999999205271,2.92699372261062,1.38851138114743,1.53848234146319,138.072780322316,14,14.2877145751578,1,0,0,0,0,2.31486587048037,0.0358479845222503,0.634189411364927
1982,7,2005,16.0387096097392,28.6387097758632,240.200000147666,73.6509672595609,99.5828079971113,2.66774193317659,2.92704964861061,1.37506100687865,1.55198864173196,133.851617954966,14,30.4458524268067,3,1,0,0,0,3.33611450761442,0.157290275471148,0.612158807853514
1982,8,2005,15.3580644669071,27.5258065500567,220.986774075416,78.4290326026178,34.9538129916592,2.36774192125567,2.75913086656892,1.40445430783251,1.35467655873641,114.108923234383,13,16.1119161125779,1,0,0,0,0,2.82110268383873,0.0332322081220138,0.650339754401148
1982,9,2005,12.6833332459132,26.0233332951864,166.787666066488,74.6936664581299,85.0243858260777,2.90666666030884,2.49482846900857,1.13310085895732,1.36172761005125,88.1677176217794,21,26.6914436263082,2,1,0,0,0,1.51782275120724,0.120438930222542,0.75891845142307
1982,10,2005,4.48387100619655,17.2129031765846,118.509031480358,78.1397739533455,22.5081351050056,2.87419354723346,1.51445047515569,0.712108302899527,0.802342172256165,49.3715104058945,12,4.70700298785704,0,0,0,0,0,0.888554551268291,0.0210086834782368,0.887735875203516
1982,11,2005,-1.40000002384186,8.38666665554047,66.2349996248881,79.7679997762044,123.62125074128,4.08666667143504,0.900426607097691,0.470671599411749,0.429755007685941,26.165370752347,17,45.2571426877175,2,2,0,0,0,0.296520025846926,0.281712920710617,0.975177299129708
1982,12,2005,-10.0806451036084,-3.42258063054854,57.6045159370669,88.7096776654643,28.9826303722773,3.01935483947877,0.415710771049325,0.297474340597738,0.118236430451587,7.54170730101482,8,7.8700928642067,0,0,0,0,0,0.0206486313758903,0.0198904664146006,0.948618444608269
1983,1,2007,-8.78064516282851,-0.822580691306822,74.8319359440957,82.0480646933279,28.5044425700878,3.79354836863856,0.484756730897198,0.287419692430231,0.197337038466967,14.2884608121336,12,9.81232487890966,0,0,0,0,0,0.0537402487573894,0.0233410421154789,0.881124422901659
1983,2,2007,-13.79642866339,-5.71071426357542,115.223214149475,75.6153565815517,43.3277428322202,3.94285715903555,0.353745226868417,0.207045037511491,0.146700189356926,14.9508214153946,9,15.796453231326,1,0,0,0,0,0.110640172756719,0.0660156462032305,0.789040810669481
1983,3,2007,-1.61290323734283,8.69032254911238,139.852257636286,79.1009678994456,99.1264780399155,3.922580634394,0.959456920353207,0.499497931170704,0.459958989182503,42.2425620243485,17,33.889803230705,2,1,0,0,0,0.217556838339921,0.326221171529194,0.867664036707787
1983,4,2007,1.76666661103566,12.7933332999547,186.640333048503,69.2753332773844,106.919148749961,4.17999999125799,1.20220396349896,0.514099475572936,0.688104487926024,72.2926739793102,15,41.1641398313075,3,1,0,0,0,0.831502641497259,0.296602698323464,1.01060193733934
1983,5,2007,10.1870967034371,23.2645160305885,237.677422431207,64.3777415367865,30.250253970841,3.72903228190637,2.11837376766435,0.823848738393222,1.29452502927112,128.131469672878,18,7.85538910439987,0,0,0,0,0,1.80635695426966,0.0298358026845201,0.884574042985568
1983,6,2007,14.1299999872843,26.696666653951,259.386665598551,73.2740001678467,94.7947752667634,2.63333331743876,2.60593406055958,1.21735981225986,1.38857424829973,129.191307854974,10,40.9745997656047,2,1,0,0,0,3.02452683598378,0.229527741217533,0.777235236720085
1983,7,2007,15.6419354408018,28.6516128663094,281.964515439926,75.7790319381222,42.8002306187988,2.40967739782026,2.89145332449048,1.39597588301857,1.49547744147191,144.148374061115,8,18.8334638453955,2,0,0,0,0,3.36646114985915,0.0440206152160425,0.652550199531148
1983,8,2007,17.0258063962383,27.0258065500567,185.614515858312,86.7283871558405,316.232968176012,2.22258063477855,2.80626204354092,1.71283506272637,1.09342698081455,94.4932980260371,20,60.528502439464,9,3,2,0,0,2.21885985435206,1.91883841254766,0.693964994469348
1983,9,2007,11.2233333746592,24.2200001716614,180.759666442871,78.8918661753337,56.4597482298063,2.80333333412806,2.26589800715286,1.10530873369406,1.1605892734588,82.8733137499976,12,16.3655043218497,1,0,0,0,0,1.99617791728163,0.0599004819514554,0.735915976815968
