date,DToPcpn,DAvSol,DAvTAir,DMxTAir,DMnTAir,DAvRHum,DAvWind
1986-01-11,0.0,83.3,-0.46,3.59,-5.33,90.96,4.62
1986-01-12,0.0,38.93,-2.32,3.36,-10.8,77.27,9.85
1986-01-13,0.0,76.9,-11.46,-7.55,-17.9,80.0,3.31
1986-01-14,0.0,89.8,-10.03,-3.55,-20.3,84.79,3.29
1986-01-15,0.0,84.9,-10.24,-1.12,-21.0,90.17,2.25
1986-01-16,0.0,68.12,-3.33,4.83,-14.7,93.11,2.86
1986-01-17,0.0,83.5,1.75,4.99,-0.94,88.95,3.2
1986-01-18,0.0,50.56,1.77,3.02,0.37,94.62,3.8
1986-01-19,0.0,59.11,-2.9,0.79,-9.75,91.26,3.7
1986-01-20,0.0,43.18,-3.0,-1.66,-4.17,96.96,2.68
1986-01-21,0.0,46.7,0.57,5.49,-2.39,95.85,3.82
1986-01-22,0.0,101.9,-5.33,0.52,-14.4,85.27,4.4
1986-01-23,0.0,102.7,-7.9,5.57,-18.7,79.22,1.33
1986-01-24,0.0,42.09,-1.32,1.4,-5.45,92.7,5.77
1986-01-25,0.0,97.6,-5.06,0.6,-9.54,83.35,6.41
1986-01-26,0.0,102.0,-15.84,-8.6,-22.7,73.39,8.73
1986-01-27,0.0,106.3,-20.83,-17.1,-25.3,67.31,5.59
1986-01-28,0.0,69.95,-13.72,-9.46,-18.5,77.13,2.78
1986-01-29,0.0,102.2,-12.36,-9.5,-19.4,84.29,5.04
1986-01-30,0.0,85.4,-12.68,-6.32,-21.2,79.89,2.12
1986-01-31,0.0,59.9,-8.25,-3.16,-14.1,87.63,3.47
1986-02-01,0.0,35.87,-1.19,0.52,-3.12,96.61,3.1
1986-02-02,0.0,43.85,-0.67,2.48,-1.81,95.33,1.02
1986-02-03,0.0,32.17,0.27,1.9,-1.51,96.48,3.02
1986-02-04,0.0,20.0,1.91,2.59,0.44,95.36,1.57
1986-02-05,0.0,37.95,0.71,2.05,-0.55,93.6,0.45
1986-02-06,0.0,51.81,-2.42,-0.48,-7.03,92.67,0.45
1986-02-07,0.0,109.7,-6.12,-3.24,-8.15,91.8,0.45
1986-02-08,0.0,111.0,-5.86,-0.75,-11.8,87.49,0.45
1986-02-09,0.0,161.0,-14.92,-11.7,-18.7,78.22,0.45
1986-02-10,0.0,148.6,-17.09,-8.84,-23.5,76.32,0.45
1986-02-11,0.0,139.0,-16.25,-7.99,-22.8,74.95,0.45
1986-02-12,0.0,136.3,-16.84,-11.6,-21.7,74.59,2.44
1986-02-13,0.0,94.1,-15.04,-8.8,-22.0,83.9,4.01
1986-02-14,0.0,140.6,-11.67,-6.91,-19.3,83.22,3.89
1986-02-15,0.0,96.6,-13.12,-7.75,-21.2,80.67,2.94
1986-02-16,0.0,76.9,-6.37,-3.51,-9.29,88.53,4.15
1986-02-17,0.0,62.97,-1.08,2.32,-4.52,95.73,2.4
1986-02-18,0.0,55.45,1.83,5.1,0.63,94.32,2.48
1986-02-19,1.0,61.93,2.38,6.39,1.06,92.16,2.98
1986-02-20,0.0,52.18,-1.49,1.75,-8.96,90.34,5.33
1986-02-21,0.0,147.9,-10.76,-4.13,-15.8,81.52,3.6
1986-02-22,0.0,86.3,-6.26,-2.01,-11.3,91.16,4.32
1986-02-23,0.0,110.8,-8.58,-3.93,-13.8,83.05,2.23
1986-02-24,0.0,160.3,-5.98,8.78,-15.6,70.37,1.61
1986-02-25,0.0,136.6,-6.25,0.48,-16.5,82.39,2.78
1986-02-26,0.0,87.2,-1.42,1.21,-5.29,94.47,4.0
1986-02-27,0.0,164.9,-9.33,-4.83,-18.9,75.74,5.09
1986-02-28,0.0,155.1,-10.57,-4.79,-21.5,59.03,3.99
1986-03-01,0.0,170.8,-4.77,3.63,-11.4,81.87,3.07
1986-03-02,0.0,134.5,1.12,15.09,-4.01,80.64,3.18
1986-03-03,0.0,128.4,1.22,12.52,-4.36,82.5,2.75
1986-03-04,1.0,132.4,0.91,7.99,-4.94,83.63,2.99
1986-03-05,0.0,71.6,-0.95,4.06,-5.41,92.03,5.77
1986-03-06,0.0,151.3,-6.43,-1.16,-13.2,74.81,8.2
1986-03-07,0.0,188.7,-13.82,-8.15,-18.0,54.58,4.71
1986-03-08,0.0,125.0,-6.63,-1.2,-14.1,72.39,5.81
1986-03-09,0.0,51.42,2.18,5.88,-1.97,90.73,2.51
1986-03-10,0.0,31.36,2.01,7.44,-3.62,94.67,5.98
1986-03-11,0.0,189.4,-2.43,4.37,-10.9,82.86,2.35
1986-03-12,0.0,89.3,-0.9,1.79,-6.79,93.98,6.24
1986-03-13,0.0,77.3,1.64,4.37,0.6,94.93,3.38
1986-03-14,0.0,72.0,2.35,3.86,1.21,93.12,2.44
1986-03-15,0.0,88.2,2.17,4.44,1.02,90.78,3.35
1986-03-16,0.0,188.3,2.92,14.0,-3.35,73.97,1.37
1986-03-17,0.0,134.9,2.52,10.17,-1.35,86.85,2.11
1986-03-18,0.0,47.27,3.5,6.27,1.29,94.31,3.43
1986-03-19,0.0,162.7,-2.03,2.29,-12.7,80.15,8.65
1986-03-20,0.0,218.3,-10.72,-3.93,-15.2,63.12,3.91
1986-03-21,0.0,216.7,-4.04,3.32,-14.0,72.73,3.21
1986-03-22,0.0,177.6,2.75,9.06,-2.89,76.43,5.13
1986-03-23,0.0,218.8,3.58,8.58,-3.47,66.23,5.86
1986-03-24,0.0,164.4,1.71,7.71,-6.12,72.16,4.83
1986-03-25,0.0,175.3,13.21,20.25,7.17,68.63,6.42
1986-03-26,0.0,192.1,5.41,12.93,-1.28,70.86,5.7
1986-03-27,0.0,222.4,2.98,10.98,-4.63,68.02,2.91
1986-03-28,0.0,203.6,13.2,23.86,2.09,70.19,4.41
1986-03-29,0.0,215.5,18.09,27.14,6.82,64.16,3.7
1986-03-30,0.0,209.4,14.56,20.06,7.95,53.17,3.52
1986-03-31,0.0,217.3,16.43,26.32,6.11,55.16,5.11
1986-04-01,0.0,218.3,10.33,16.8,-0.21,60.29,5.39
1986-04-02,0.0,232.2,6.89,14.8,-1.93,61.83,4.14
1986-04-03,0.0,17.62,5.05,5.88,3.86,89.85,4.33
1986-04-04,0.0,87.3,7.67,12.44,5.26,92.01,5.44
1986-04-05,0.0,125.5,12.35,20.94,7.71,83.06,4.73
1986-04-06,0.0,87.9,9.93,13.14,5.53,87.4,4.12
1986-04-07,0.0,247.5,12.09,21.51,4.25,59.4,5.15
1986-04-08,0.0,164.5,6.6,11.22,1.94,56.09,6.84
1986-04-09,0.0,261.6,5.83,13.22,-0.63,51.35,6.21
1986-04-10,0.0,260.0,6.67,15.77,-4.01,45.32,4.22
1986-04-11,0.0,263.8,8.67,18.97,-2.97,45.82,3.36
1986-04-12,0.0,66.53,4.37,9.06,-0.44,65.32,3.52
1986-04-13,0.0,199.8,5.96,13.67,-2.47,71.73,3.91
1986-04-14,0.0,25.94,3.57,6.9,-1.58,85.22,6.03
1986-04-15,0.0,138.6,2.47,7.64,-1.47,86.92,4.34
1986-04-16,0.0,164.3,6.72,12.23,1.82,80.77,5.11
1986-04-17,0.0,241.7,8.25,15.77,-0.25,68.87,3.29
1986-04-18,0.0,166.7,11.26,18.03,2.67,74.5,5.04
1986-04-19,0.0,194.5,11.45,16.2,5.96,69.55,6.59
1986-04-20,0.0,203.7,9.37,16.16,3.4,70.47,3.46
1986-04-21,0.0,171.5,2.58,6.86,-4.44,64.18,6.68
1986-04-22,0.0,289.5,2.13,11.34,-7.91,44.1,2.37
1986-04-23,0.0,278.3,8.89,18.3,-3.47,39.89,5.84
1986-04-24,0.0,249.0,15.55,24.12,6.74,52.51,4.86
1986-04-25,0.0,218.0,15.9,25.25,8.03,75.21,4.48
1986-04-26,36.0,217.8,20.12,27.19,14.17,73.72,4.16
1986-04-27,0.0,256.1,21.73,28.5,14.59,58.96,4.77
1986-04-28,0.0,74.4,11.73,19.83,6.66,81.43,6.66
1986-04-29,0.0,0.0,6.55,0.0,0.0,87.6,5.29
1986-04-30,1.0,117.5,16.72,21.7,10.7,82.08,5.04
1986-05-01,0.0,180.5,9.95,13.26,5.18,64.08,6.95
1986-05-02,0.0,276.0,7.17,13.09,-0.75,61.25,4.86
1986-05-03,0.0,304.0,8.88,17.63,-3.2,56.33,2.19
1986-05-04,0.0,285.5,17.72,25.68,4.52,53.8,7.45
1986-05-05,2.0,177.3,18.73,24.32,14.38,69.6,6.96
1986-05-06,0.0,290.6,20.05,26.43,12.07,59.6,4.88
1986-05-07,0.0,271.5,14.31,22.09,4.37,64.22,2.72
1986-05-08,0.0,297.7,12.43,20.52,5.38,67.82,4.96
1986-05-09,0.0,287.8,14.69,22.82,6.54,67.79,4.38
1986-05-10,0.0,257.8,15.31,23.51,7.6,70.29,4.01
1986-05-11,3.0,100.5,15.51,22.23,10.41,82.01,1.95
1986-05-12,1.0,83.3,14.75,18.74,9.97,94.95,2.48
1986-05-13,12.0,73.7,13.59,20.66,8.07,87.21,2.7
1986-05-14,4.0,165.2,15.18,21.85,10.78,89.53,2.52
1986-05-15,14.0,69.18,15.0,18.03,8.98,97.0,3.38
1986-05-16,1.0,198.4,18.63,24.12,14.34,87.69,2.82
1986-05-17,23.0,37.17,13.54,16.76,10.41,96.76,4.49
1986-05-18,0.0,236.2,13.51,19.24,8.7,77.99,4.59
1986-05-19,0.0,196.8,10.32,15.64,2.9,79.44,4.43
1986-05-20,0.0,318.2,9.79,17.5,1.17,69.66,3.23
1986-05-21,0.0,0.0,12.52,0.0,0.0,65.51,2.66
1986-05-22,0.0,115.1,11.1,14.76,6.7,83.57,2.94
1986-05-23,0.0,233.4,12.49,20.43,3.83,81.48,1.96
1986-05-24,0.0,153.5,14.51,21.04,8.23,81.36,1.44
1986-05-25,0.0,275.3,16.45,23.21,8.9,77.32,3.13
1986-05-26,1.0,156.5,17.16,21.89,13.47,80.24,4.21
1986-05-27,2.0,100.3,16.44,19.37,13.96,91.69,3.81
1986-05-28,0.0,227.9,18.49,25.46,9.97,86.33,1.84
1986-05-29,0.0,221.4,19.84,28.44,11.46,81.7,1.95
1986-05-30,0.0,312.3,22.3,28.73,15.47,75.47,3.9
1986-05-31,0.0,326.8,24.9,31.83,17.94,64.92,4.35
1986-06-01,0.0,239.2,18.25,25.57,7.09,68.91,5.19
1986-06-02,0.0,0.0,5.27,0.0,0.0,80.88,2.93
1986-06-03,-6999.0,-6999.0,-6999.0,-6999.0,-6999.0,-6999.0,-6999.0
1986-06-04,0.0,241.7,17.5,30.39,11.26,88.6,6.5
1986-06-05,0.0,82.6,14.74,18.7,12.07,84.7,4.82
1986-06-06,0.0,85.7,16.14,19.56,13.71,90.19,3.26
1986-06-07,0.0,198.9,20.47,27.81,14.55,84.2,3.57
1986-06-08,0.0,345.5,19.82,27.59,11.83,66.65,2.62
1986-06-09,0.0,356.3,18.05,25.73,7.17,54.81,3.7
1986-06-10,17.0,108.4,19.3,26.54,15.69,87.92,2.91
1986-06-11,5.0,219.4,21.15,27.64,13.55,89.26,4.26
1986-06-12,10.0,157.1,14.78,20.01,11.14,92.92,4.37
1986-06-13,0.0,269.2,18.12,23.81,11.3,73.41,2.44
1986-06-14,5.0,82.9,15.23,18.52,10.41,95.13,1.68
1986-06-15,0.0,116.4,17.26,21.61,12.07,93.91,2.39
1986-06-16,0.0,337.7,20.67,24.42,9.77,74.3,4.98
1986-06-17,0.0,357.4,16.84,24.42,6.31,69.03,1.88
1986-06-18,0.0,266.7,20.9,27.92,13.67,80.66,2.81
1986-06-19,1.0,253.3,25.58,33.54,18.97,77.83,3.5
1986-06-20,0.0,328.8,20.83,28.44,13.88,70.65,3.8
1986-06-21,2.0,278.0,24.7,33.07,15.9,73.27,4.63
1986-06-22,16.0,220.6,21.05,27.03,15.22,86.11,3.96
1986-06-23,4.0,297.7,19.45,27.59,13.22,78.28,4.51
1986-06-24,0.0,260.3,13.89,19.28,8.39,83.35,2.9
1986-06-25,0.0,315.8,16.75,24.32,7.17,76.74,3.5
1986-06-26,0.0,246.7,24.73,31.64,17.15,76.74,4.94
1986-06-27,46.0,196.7,24.09,28.15,19.42,89.1,3.46
1986-06-28,0.0,273.9,22.05,26.75,16.5,76.45,2.4
1986-06-29,0.0,311.3,20.59,27.08,14.13,75.4,3.17
1986-06-30,8.0,98.4,13.65,16.63,10.86,89.62,3.94
1986-07-01,0.0,121.2,16.45,20.29,13.22,91.63,2.39
1986-07-02,0.0,253.0,18.68,24.32,13.38,86.41,2.83
1986-07-03,0.0,335.0,18.92,25.31,10.66,74.37,3.32
1986-07-04,0.0,269.7,25.35,30.76,19.37,81.66,5.97
1986-07-05,0.0,334.2,27.43,32.02,22.33,81.41,5.93
1986-07-06,0.0,220.5,23.64,29.43,18.83,84.07,3.15
1986-07-07,0.0,136.8,20.13,25.46,17.46,88.68,1.74
1986-07-08,3.0,185.0,22.31,28.15,17.94,90.26,1.91
1986-07-09,1.0,295.6,21.08,26.7,13.88,82.2,2.67
1986-07-10,13.0,76.6,17.39,20.76,11.14,92.99,3.12
1986-07-11,2.0,111.0,20.13,24.94,17.54,93.67,3.28
1986-07-12,42.0,194.2,21.55,26.97,17.19,91.38,2.44
1986-07-13,0.0,328.2,20.87,25.41,15.09,81.22,4.63
1986-07-14,0.0,315.7,20.24,27.03,12.19,84.25,2.0
1986-07-15,9.0,197.1,21.45,29.37,15.56,90.88,2.73
1986-07-16,0.0,292.4,25.99,32.54,19.15,86.53,2.36
1986-07-17,0.0,338.4,27.67,32.67,21.99,82.82,3.42
1986-07-18,0.0,332.1,27.93,33.2,22.09,83.07,3.11
1986-07-19,3.0,274.0,25.17,32.28,19.97,86.79,2.92
1986-07-20,0.0,329.2,22.52,27.42,17.37,78.88,3.41
1986-07-21,1.0,297.5,21.55,27.75,13.68,80.81,1.31
1986-07-22,0.0,332.91,22.6,29.71,14.45,76.38,1.22
1986-07-23,0.0,329.92,23.25,29.47,13.5,77.35,2.67
1986-07-24,0.0,310.97,26.18,31.82,21.22,80.94,3.83
1986-07-25,15.0,227.42,23.15,28.5,18.4,88.18,2.26
1986-07-26,0.0,269.06,22.89,28.01,18.38,85.56,2.25
1986-07-27,32.0,253.28,23.19,28.46,17.66,85.44,2.7
1986-07-28,8.0,225.42,20.51,25.19,16.57,89.95,2.52
1986-07-29,3.0,321.16,23.0,29.91,15.63,81.03,1.1
1986-07-30,11.0,202.42,21.34,26.42,17.05,86.21,1.8
1986-07-31,12.0,293.57,21.26,27.92,14.91,81.67,2.39
1986-08-01,6.0,295.37,19.92,25.31,13.04,79.29,2.31
1986-08-02,1.0,290.55,17.46,22.48,12.94,82.91,3.25
1986-08-03,1.0,291.3,17.78,23.76,11.64,82.32,2.85
1986-08-04,0.0,299.11,19.18,25.8,12.21,79.9,1.8
1986-08-05,0.0,166.76,18.58,25.01,12.12,87.38,1.84
1986-08-06,3.0,63.89,17.97,19.97,16.92,93.54,2.63
1986-08-07,5.0,139.52,18.87,23.54,15.87,90.56,1.81
1986-08-08,8.0,299.73,19.68,25.78,13.15,83.32,2.69
1986-08-09,10.0,232.36,20.81,26.45,12.84,81.73,1.79
1986-08-10,18.0,211.03,17.69,22.06,12.19,85.58,3.12
1986-08-11,0.0,301.55,15.1,21.56,7.65,78.09,2.07
1986-08-12,6.0,290.07,16.4,23.71,7.08,77.14,1.48
1986-08-13,0.0,138.88,17.28,21.38,11.19,81.84,2.86
1986-08-14,8.0,148.25,20.89,27.55,16.26,88.93,3.88
1986-08-15,10.0,295.74,22.38,28.19,15.4,82.62,1.96
1986-08-16,4.0,299.4,21.85,29.02,13.01,83.82,1.52
1986-08-17,1.0,241.28,20.84,26.12,14.54,84.06,2.6
1986-08-18,4.0,253.14,18.57,25.09,13.39,81.28,2.0
1986-08-19,16.0,283.5,18.21,26.07,11.59,81.45,1.94
1986-08-20,19.0,235.42,18.91,26.71,8.9,82.6,1.27
1986-08-21,0.0,289.27,19.42,24.2,11.42,75.33,3.16
1986-08-22,28.0,193.7,19.24,25.81,10.34,83.33,2.64
1986-08-23,0.0,242.39,17.82,22.56,10.14,80.37,4.13
1986-08-24,1.0,246.73,16.52,23.34,8.07,75.59,1.63
1986-08-25,0.0,239.82,20.47,27.53,15.35,84.22,2.57
1986-08-26,0.0,-0.97,18.6,20.58,17.05,93.56,1.55
1986-08-27,0.0,-0.22,5.1,5.96,4.41,95.9,0.62
1986-08-28,0.0,289.89,10.39,17.68,2.89,76.65,1.89
1986-08-29,0.0,221.1,12.63,19.48,5.42,79.31,1.69
1986-08-30,10.0,124.47,15.41,21.31,8.92,83.21,1.9
1986-08-31,0.0,265.02,18.25,25.34,12.92,75.18,2.08
1986-09-01,3.0,267.35,18.52,27.09,9.66,75.25,1.08
1986-09-02,0.0,229.11,18.61,25.87,10.03,80.67,1.59
1986-09-03,8.0,82.48,19.29,22.87,15.21,90.85,2.3
1986-09-04,14.0,263.51,18.18,23.54,11.77,78.28,3.56
1986-09-05,0.0,-0.08,10.04,10.28,9.56,93.84,2.02
1986-09-06,0.0,206.39,10.62,16.33,3.99,80.81,2.64
1986-09-07,0.0,265.61,9.34,16.54,2.27,76.89,2.2
1986-09-08,0.0,267.06,11.66,20.27,2.71,74.86,2.27
1986-09-09,34.0,35.41,11.57,15.3,3.25,90.3,2.42
1986-09-10,9.0,27.72,19.98,23.22,15.87,91.69,3.03
1986-09-11,2.0,37.2,18.53,21.07,14.43,91.57,4.08
1986-09-12,0.0,248.11,14.8,20.56,10.12,79.4,3.27
1986-09-13,2.0,157.12,14.21,18.77,10.05,85.14,2.22
1986-09-14,9.0,41.62,11.49,13.08,10.16,93.21,2.8
1986-09-15,0.0,45.45,11.35,13.92,6.38,92.15,3.23
1986-09-16,4.0,229.21,10.42,16.7,4.82,82.14,3.25
1986-09-17,14.0,57.87,12.07,15.05,8.03,91.24,2.86
1986-09-18,0.0,74.2,16.07,20.17,13.83,91.81,1.88
1986-09-19,6.0,39.4,16.33,20.07,14.66,92.01,2.53
1986-09-20,0.0,44.18,15.32,17.47,13.41,93.7,2.41
1986-09-21,44.0,46.16,16.63,20.29,14.42,91.77,3.13
1986-09-22,5.0,69.24,20.41,26.14,16.92,89.92,2.5
1986-09-23,0.0,145.54,17.98,21.64,12.21,84.93,2.05
1986-09-24,30.0,122.89,17.52,23.05,11.32,88.78,2.69
1986-09-25,5.0,110.78,22.72,28.88,18.57,86.26,2.92
1986-09-26,24.0,143.15,23.28,28.11,19.65,87.38,3.28
1986-09-27,3.0,188.07,22.13,27.63,17.12,82.56,2.59
1986-09-28,5.0,102.36,19.67,25.51,14.23,89.11,2.04
1986-09-29,43.0,35.81,18.68,20.58,15.49,91.01,2.48
1986-09-30,9.0,41.31,12.61,15.06,7.45,91.87,1.41
1986-10-01,3.0,94.92,11.53,16.43,6.58,89.18,1.76
1986-10-02,4.0,67.68,13.23,17.31,6.11,91.37,2.35
1986-10-03,9.0,23.33,16.39,18.05,13.46,91.76,2.26
1986-10-04,35.0,40.08,8.94,12.44,5.3,91.91,3.5
1986-10-05,0.0,83.36,8.28,13.98,2.4,80.77,3.43
1986-10-06,0.0,183.82,5.62,12.29,0.23,73.96,2.1
1986-10-07,0.0,170.54,13.43,20.55,4.65,74.43,4.29
1986-10-08,1.0,96.36,12.72,17.42,9.26,88.93,3.05
1986-10-09,0.0,174.57,6.38,11.54,-0.57,70.68,3.2
1986-10-10,0.0,130.44,6.08,13.06,-1.46,83.91,2.42
1986-10-11,6.0,58.3,11.7,17.62,3.66,88.52,2.71
1986-10-12,11.0,39.95,9.45,16.09,5.24,91.12,4.08
1986-10-13,4.0,49.29,3.91,6.43,2.04,91.19,2.7
1986-10-14,4.0,70.4,2.93,5.65,0.62,87.28,3.4
1986-10-15,0.0,172.78,4.08,10.12,-1.14,82.07,2.21
1986-10-16,7.0,124.64,8.32,13.52,3.16,79.84,2.91
1986-10-17,7.0,123.95,6.26,10.73,1.66,80.36,2.2
1986-10-18,11.0,150.1,6.07,14.17,-1.77,84.0,1.59
1986-10-19,7.0,159.73,6.78,17.51,-1.22,80.87,1.16
1986-10-20,2.0,139.09,13.57,23.3,2.95,79.97,2.01
1986-10-21,6.0,148.59,15.0,23.75,7.72,81.04,1.63
1986-10-22,3.0,73.05,13.08,19.93,6.31,85.87,1.56
1986-10-23,3.0,30.16,12.95,15.51,10.34,91.67,1.51
1986-10-24,3.0,38.55,10.73,12.78,9.34,90.69,3.47
1986-10-25,5.0,47.41,9.46,11.7,7.81,89.57,4.37
1986-10-26,11.0,11.57,8.78,9.71,8.1,93.05,4.01
1986-10-27,1.0,141.52,10.34,17.16,5.11,85.12,2.04
1986-10-28,1.0,117.6,12.15,21.4,3.42,78.77,2.6
1986-10-29,0.0,82.26,8.43,12.52,1.74,81.48,3.56
1986-10-30,0.0,134.96,6.54,13.82,-0.7,83.74,2.79
1986-10-31,2.0,90.65,10.78,16.58,5.92,83.49,4.78
1986-11-01,2.0,73.4,3.94,9.34,-1.42,82.5,4.42
1986-11-02,1.0,133.68,-0.15,5.53,-5.57,73.13,2.16
1986-11-03,0.0,74.66,4.37,8.94,-0.19,79.68,4.09
1986-11-04,0.0,134.54,0.63,7.24,-5.14,77.51,2.01
1986-11-05,5.0,125.02,1.87,9.81,-5.57,83.59,1.67
1986-11-06,0.0,120.3,5.05,12.36,-1.45,85.88,3.37
1986-11-07,4.0,64.32,9.61,14.79,1.23,87.73,3.76
1986-11-08,4.0,102.47,7.3,14.76,1.17,73.9,8.76
1986-11-09,2.0,124.2,-3.75,0.85,-7.63,62.45,7.16
1986-11-10,1.0,89.97,-5.49,-0.44,-8.83,83.2,2.73
1986-11-11,2.0,120.53,-8.52,-5.91,-13.1,69.94,3.44
1986-11-12,0.0,64.5,-6.62,-6.04,-7.58,79.65,4.92
1986-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986-11-16,2.0,3.17,-0.02,5.23,-3.15,74.17,2.63
1986-11-17,0.0,66.81,0.08,3.85,-1.94,76.21,2.65
1986-11-18,2.0,106.54,-3.05,-0.72,-4.71,85.68,6.02
1986-11-19,0.0,66.62,-6.98,-0.15,-19.0,88.58,4.4
1986-11-20,10.0,69.23,0.08,1.02,-0.63,91.62,4.81
1986-11-21,0.0,91.56,-3.12,-0.1,-9.13,91.8,3.81
1986-11-22,4.0,101.82,2.14,6.53,-2.37,87.02,3.87
1986-11-23,11.0,25.83,0.37,2.62,-2.89,91.89,4.89
1986-11-24,1.0,83.66,-2.51,1.82,-7.68,86.18,4.26
1986-11-25,1.0,95.12,1.15,6.71,-3.31,83.17,2.43
1986-11-26,2.0,55.22,1.01,4.71,-4.33,86.45,3.74
1986-11-27,9.0,98.52,-0.85,4.18,-5.53,86.06,3.98
1986-11-28,6.0,71.71,0.34,4.92,-3.18,89.05,3.13
1986-11-29,0.0,92.63,1.17,7.58,-4.16,89.43,2.73
1986-11-30,1.0,21.89,1.01,1.84,-0.56,90.45,6.79
1986-12-01,3.0,32.7,-0.3,0.71,-1.9,87.37,6.27
1986-12-02,8.0,23.22,1.2,2.66,0.03,94.58,2.69
1986-12-03,0.0,51.38,-0.87,1.51,-2.31,81.42,7.45
1986-12-04,0.0,82.58,-6.09,-2.68,-9.59,77.32,6.03
1986-12-05,0.0,94.7,-5.94,-0.75,-12.6,81.76,4.05
1986-12-06,0.0,69.69,-0.81,1.16,-4.78,84.0,3.09
1986-12-07,6.0,39.17,-1.85,2.19,-7.51,91.03,1.47
1986-12-08,0.0,34.89,-1.71,0.61,-6.14,93.38,3.78
1986-12-09,0.0,75.83,-5.28,-0.68,-14.4,80.68,5.25
1986-12-10,0.0,92.95,-15.48,-11.3,-18.0,74.36,4.28
1986-12-11,0.0,42.87,-7.76,-2.43,-13.7,83.88,6.14
1986-12-12,0.0,81.37,-17.08,-12.4,-21.6,71.84,5.1
1986-12-13,0.0,90.34,-15.19,-6.64,-25.0,74.04,3.62
1986-12-14,3.0,88.8,-3.39,1.83,-7.93,84.72,3.87
1986-12-15,0.0,81.11,-4.3,3.74,-13.5,90.78,1.56
1986-12-16,0.0,43.67,0.5,1.52,-0.9,93.43,2.46
1986-12-17,0.0,19.62,1.12,2.43,-0.31,91.72,4.43
1986-12-18,0.0,41.39,-2.07,-0.39,-5.34,89.47,5.16
1986-12-19,0.0,82.67,-4.54,3.88,-9.97,88.36,1.79
1986-12-20,0.0,57.75,-5.29,0.65,-11.3,89.65,2.24
1986-12-21,0.0,88.72,-7.44,1.66,-14.8,88.21,1.52
1986-12-22,1.0,37.61,-3.11,1.03,-8.95,93.1,4.39
1986-12-23,3.0,32.63,-0.69,0.69,-2.71,93.16,2.51
1986-12-24,1.0,30.81,-0.66,0.65,-1.86,93.66,1.34
1986-12-25,0.0,27.52,-1.47,-0.26,-3.09,92.74,2.99
1986-12-26,0.0,34.7,0.22,2.91,-1.06,87.16,1.48
1986-12-27,2.0,75.1,-1.81,0.92,-5.81,85.33,3.29
1986-12-28,4.0,38.11,-2.8,-0.05,-6.17,93.3,3.05
1986-12-29,5.0,20.49,-0.7,0.86,-6.22,92.72,3.11
1986-12-30,8.0,36.06,0.99,3.05,-0.83,83.24,3.01
1986-12-31,7.0,26.47,-0.86,-0.48,-1.22,89.43,5.03
1987-01-01,2.0,27.82,-0.37,0.56,-1.2,92.01,3.35
1987-01-02,0.0,37.32,0.17,1.63,-1.35,90.93,3.26
1987-01-03,14.0,72.7,-1.48,3.56,-6.51,86.41,1.47
1987-01-04,2.0,44.59,-3.46,-0.94,-6.24,93.25,3.03
1987-01-05,7.0,63.19,-1.41,2.71,-6.59,89.97,4.13
1987-01-06,0.0,23.28,0.46,2.05,-2.51,90.62,4.74
1987-01-07,0.0,21.2,-1.28,1.59,-3.86,88.45,4.82
1987-01-08,0.0,77.5,-3.28,-0.36,-7.15,85.19,4.5
1987-01-09,0.0,42.86,-4.36,-0.9,-9.62,91.95,2.99
1987-01-10,2.0,45.23,-1.76,0.02,-3.74,89.32,6.39
1987-01-11,0.0,68.36,-2.83,-1.66,-3.82,81.44,5.41
1987-01-12,4.0,100.1,-0.46,6.7,-5.69,80.86,2.11
1987-01-13,0.0,84.4,-0.26,5.76,-6.75,89.04,2.68
1987-01-14,1.0,79.7,-0.03,9.02,-6.47,89.36,1.27
1987-01-15,0.0,83.1,-3.56,-0.4,-11.6,81.34,4.84
1987-01-16,1.0,100.6,-11.12,-5.18,-15.3,75.89,2.37
1987-01-17,3.0,56.06,-6.74,-0.86,-11.4,84.38,1.05
1987-01-18,2.0,108.1,-7.98,-1.93,-15.9,83.67,2.59
1987-01-19,4.0,93.2,-9.82,-1.47,-18.0,85.43,2.45
1987-01-20,0.0,100.4,-8.27,-4.98,-11.8,79.18,5.07
1987-01-21,0.0,69.91,-5.13,-0.63,-11.8,86.63,4.43
1987-01-22,0.0,74.7,-9.61,-2.81,-19.3,80.68,7.33
1987-01-23,0.0,114.6,-21.31,-17.6,-24.9,60.12,5.71
1987-01-24,7.0,107.3,-21.61,-14.7,-27.8,54.5,2.43
1987-01-25,2.0,115.8,-18.6,-9.21,-25.9,54.03,1.96
1987-01-26,0.0,117.8,-13.45,-5.26,-23.1,58.98,2.61
1987-01-27,0.0,61.94,-5.96,-2.66,-9.17,85.17,4.23
1987-01-28,0.0,115.7,-2.8,5.61,-7.31,75.05,2.69
1987-01-29,0.0,27.36,-2.48,-0.94,-4.9,91.41,4.67
1987-01-30,0.0,72.7,-2.1,-0.02,-6.71,87.7,6.64
1987-01-31,1.0,94.7,-5.05,0.71,-15.2,86.05,4.0
1987-02-01,3.0,112.0,0.8,6.04,-3.82,82.57,3.58
